Ticker,return_mean,return_total,return_6m,volatility,downside_vol,vol_stability,sharpe,sortino,var_95,skewness,avg_volume,volume_stability,rsi,macd,Cluster
ORAS,0.5610260869565217,1.613971596205516,0.8342054636398615,0.3871208430903335,0.2220083412574087,0.5941874581371904,1.449227281274566,2.527049586420886,0.02681,1.909227989598881,2.5941213680452035,1.225555694201337,4.0830957151763245,3.555811517819087,1
ORHD,0.4610608695652174,0.9550038789759503,0.0732538330494037,0.4815899641690115,0.312326486944622,0.3354281525465269,0.9573722541348693,1.476214438537092,0.04268,-0.005284384346912411,2.784223637812753,0.7591136835181953,4.010620991369431,0.3149400771443318,0
ORWE,0.2282608695652174,0.2654081066074401,0.01288888888888895,0.4739731275309862,0.3309551162433596,0.6202518204285438,0.4815903187471208,0.6897034019482311,0.04015,0.382464225388691,2.7281426110559037,1.033906178065963,4.0547469916276535,-0.2888773573955525,0
PHAR,0.3505565217391305,0.6395348837209303,0.3699961134862029,0.3523902271413574,0.2063808231731819,0.4373891603716247,0.9947963783868179,1.698590578083727,0.02765,1.195852907909224,2.6414898023486892,1.168652207259245,4.037681815311833,-1.050739168141696,0
PHDC,0.6598434782608695,1.747474747474747,0.05974025974025965,0.476027650773482,0.284615131088488,0.3569790231728206,1.386145273680449,2.31837104280911,0.04165,0.3166988024451619,2.8835249239202168,0.7591136835181953,4.036080149557305,0.05635534135470266,0
POUL,0.7168173913043479,1.938496583143508,0.1569506726457399,0.5129510401565539,0.3021779731384833,0.3251798960218582,1.397438225460218,2.372169565701078,0.04196,0.8043021879285326,2.7268202372990733,1.048296977688508,4.03543374599946,0.5306072668072517,0
PRCL,0.1886608695652174,0.10055423594616,0.275229357798165,0.5001350283846905,0.3024899309766053,0.4208829556211475,0.3772198683514414,0.623693056347745,0.04016,0.9946649755030673,2.693011307354837,1.170366917069135,4.05872438965681,-0.1677332318040854,0
PRDC,0.3222260869565217,0.5486381322957199,0.2171253822629968,0.398709545089958,0.2393632730579732,0.407264402471711,0.8081724927950248,1.346180150529941,0.03567,1.383935234842952,2.7646001716246142,1.026767018641028,4.037382416420308,0.05121887230713762,0
RAYA,0.4880869565217392,0.9645390070921986,-0.01773049645390068,0.5692030708594955,0.3069030026568862,0.4449148668120343,0.8574917837051175,1.59036227178075,0.04814,1.249653171024796,2.8623156721433833,1.966226856979567,4.106480317251341,-0.04336303232436789,0
RMDA,0.5921739130434781,1.32089552238806,-0.09855072463768122,0.4895765121641908,0.2575507263325046,0.4842205778466803,1.209563568370043,2.299251574538238,0.03609,1.159311619630921,2.854831103477923,0.9848188424223543,4.108592717351362,-0.03264341917977287,0
RREI,0.6946434782608695,1.785888077858881,0.03153153153153143,0.5602442559951941,0.3076902845395026,0.4146017449148025,1.23989397629242,2.257606148665016,0.04499,1.273623791479163,2.788237333044952,1.164596432107007,4.0461226410893,-0.03311379636190059,0
SCEM,1.214869565217391,5.517224880382776,0.589931830099633,0.7809668627643963,0.3222082896515816,0.5847238608918212,1.656475115133425,3.99191022665721,0.04478,2.377729616118444,2.63808930129008,1.714545834265827,4.142354335321868,-0.7443175644585693,0
SKPC,-0.04033043478260868,-0.214046822742475,-0.06327852516193322,0.4346208441968189,0.309202415392148,0.6332562486124943,-0.09279452497760315,-0.1304337636931436,0.03165,0.3225778251301675,2.74406358759151,0.9008034310996098,4.021855860790522,-0.1652075001221043,0
SUGR,-0.1751478260869565,-0.3756188946875419,-0.1229323308270678,0.4049348492107813,0.3109718540062168,0.5785602587255311,-0.4325333480887603,-0.5632272626301897,0.03476,-0.2874985681244808,2.6051152097794996,1.148283175291964,3.9448202565513966,-1.050739168141696,0
SVCE,0.8633217391304349,2.701298701298701,0.4249999999999998,0.6059261328079754,0.3110453830202585,0.4072277611917562,1.424797004759706,2.775549120027307,0.0489,1.441788676762458,2.813743810287991,1.288061231896601,4.06054080956851,-0.2198344870693258,0
SWDY,0.6774260869565217,1.835302806499262,-0.03916906519834806,0.5305419375383252,0.3025839948064728,0.6680201145005235,1.276856811922782,2.238803435025673,0.03988,1.761697422733115,2.7346527191154233,1.810564230235233,4.10501273316372,-0.1854569169380795,0
TAQA,0.2276347826086957,0.03144171779141103,0.09349593495934938,0.4921761158499764,0.2773578286409247,0.5959245006161196,0.4625067638960413,0.8207260048296605,0.03475,2.054160700773489,2.752330530215135,1.149078396605742,4.091601266323602,0.05695249692721482,0
TMGH,0.7701913043478261,2.212005108556833,0.3998144712430427,0.5226286369009702,0.3145172845460681,0.6854709803490697,1.473687528710305,2.44880438116276,0.03546999999999999,1.238138514185235,2.7874594942594495,1.027639680906872,4.055723626680838,3.24519268804471,1
UEGC,0.2863304347826088,0.4655172413793103,0.1226415094339621,0.4103664188410527,0.2516678946963574,0.3884966533328046,0.6977433377498493,1.137731275290686,0.03752,1.305894535081612,2.8447265317264696,1.518127426419837,4.02668552934876,0.005218329746236039,0
UNIT,0.3736695652173913,0.6919354838709677,0.396804260985353,0.4492620997001114,0.2793454805185974,0.4150325454795114,0.8317406820357666,1.33766103723491,0.03906,0.9986661268818297,2.6484546214801816,1.395170651130782,4.032439191344956,-0.1497778826125522,0
VLMR,-0.0236869565217391,-0.1231979030144167,0.0260736196319018,0.2977798217365436,0.1986807127725352,0.6143167510673326,-0.1075323458433212,-0.1767017542251427,0.0256,2.597431258929205,2.6149004514996004,1.368538611139882,4.002461030667164,-0.01016107512194442,0
VLMRA,-0.1751478260869565,-0.4091438932780728,-0.01103391908459339,0.3623389522627931,0.285128765207939,0.5575157387997428,-0.4541427087214808,-0.6252402148687614,0.03357,-0.4185566932356881,2.7108077789185425,1.30537022587521,3.943373078540811,-0.3490121755340461,0
ZMID,0.2630086956521739,0.4051522248243562,0.6528925619834711,0.4100474752306019,0.2691674454121489,0.4221528086668704,0.6414103525555509,0.9771192621360851,0.03775999999999999,0.7351825782257658,2.8676460395568535,1.492254771892836,4.037978318827219,0.1880655547127903,0
